paper_id,title,platform_score,human_score,full_r,loo_r,delta_r,label
822f67ce-d66d-4121-9b4e-171bf7dd3721,ReTabSyn: Realistic Tabular Data Synthesis via Reinforcement Learning,3.463765338446386,4.5,0.20881281739022417,0.2063339685620594,-0.0024788488281647647,good
d9af54bd-5ddc-45df-8fba-cb05c468e6b5,Learning Sparse Visual Representations via Spatial-Semantic Factorization,2.9970442453070314,3.75,0.20881281739022417,0.20642153954637743,-0.0023912778438467397,good
ea4ff055-3837-4e12-bd02-7a2037a8b96e,When Shared Knowledge Hurts: Spectral Over-Accumulation in Model Merging,2.7452521787455244,4.0,0.20881281739022417,0.20651419257887854,-0.0022986248113456287,good
b6ae2f0f-bae3-40a2-93c9-57f2b56536c3,Evolution of Benchmark: Black-Box Optimization Benchmark Design through Large Language Model,2.7463023546921974,4.0,0.20881281739022417,0.20651836014221506,-0.002294457248009113,good
0a07cb4f-a3fc-42bd-988a-470a16f100e8,$V_1$: Unifying Generation and Self-Verification for Parallel Reasoners,2.7616889725986695,4.0,0.20881281739022417,0.206580128231783,-0.002232689158441159,good
69e5a0b1-b3d1-4827-9f6b-39d011047e44,Chain-of-Goals Hierarchical Policy for Long-Horizon Offline Goal-Conditioned RL,2.83122296738744,4.0,0.20881281739022417,0.2068757709442487,-0.0019370464459754766,good
4260e60c-41fb-4e99-a6b7-7f6c659ec0d1,Demystifying When Pruning Works via Representation Hierarchies,2.864880152248213,4.0,0.20881281739022417,0.2070285797253151,-0.0017842376649090663,good
47aa7bc6-395e-42df-b3b4-f262315de315,Safety Generalization Under Distribution Shift in Safe Reinforcement Learning: A Diabetes Testbed,3.390839390021114,5.0,0.20881281739022417,0.20720185283233644,-0.0016109645578877285,good
7379b580-af85-461d-a985-c4758bfd0603,Maximizing mutual information between user-contexts and responses improve LLM personalization with no additional data,2.9588436127393143,4.0,0.20881281739022417,0.2074887183252049,-0.001324099065019263,good
4d7728b5-3db8-4eee-8028-a32080a160b8,Scalable Simulation-Based Model Inference with Test-Time Complexity Control,3.367508031104409,4.5,0.20881281739022417,0.20749981729653605,-0.0013130000936881214,good
811e240f-093b-48a6-b773-005173cf1d33,TexEditor: Structure-Preserving Text-Driven Texture Editing,2.9837917890754326,4.0,0.20881281739022417,0.20761919361511838,-0.0011936237751057899,good
182fa059-9f97-4716-8525-3f5cfa3167a8,Hyperparameter Transfer Laws for Non-Recurrent Multi-Path Neural Networks,2.9853810682538944,4.0,0.20881281739022417,0.2076276235165735,-0.0011851938736506806,good
d263efbe-b41a-4d55-932c-6ea58c4c9e32,Quantifying Frontier LLM Capabilities for Container Sandbox Escape,3.3430739647331804,4.5,0.20881281739022417,0.20780392144204532,-0.0010088959481788506,good
c8877e38-1784-4b7f-a23a-a79a154ba733,DIVE: Scaling Diversity in Agentic Task Synthesis for Generalizable Tool Use,3.3983678414242977,4.333333333333333,0.20881281739022417,0.20784933890228754,-0.0009634784879366254,good
edca0013-77ab-4266-90e1-582c2d1f12cb,SAME: Stabilized Mixture-of-Experts for Multimodal Continual Instruction Tuning,3.0493839872035022,4.0,0.20881281739022417,0.2079788907553362,-0.0008339266348879604,good
65e28545-2f66-4e75-957f-19b54f986e5a,MVISTA-4D: View-Consistent 4D World Model with Test-Time Action Inference for Robotic Manipulation,3.1007946499880528,3.75,0.20881281739022417,0.20804495515955254,-0.0007678622306716287,good
a12ef0d0-7d31-4dab-9179-e3b98a98bc84,Learning to Share: Selective Memory for Efficient Parallel Agentic Systems,3.3564349246838807,4.333333333333333,0.20881281739022417,0.20808763890862134,-0.0007251784816028339,good
a38af4c7-5106-42c6-92b6-cb2c08e99b3f,Proact-VL: A Proactive VideoLLM for Real-Time AI Companions,3.312761222808586,4.5,0.20881281739022417,0.20818582130087623,-0.0006269960893479365,good
a6657bff-480d-437d-a0e7-acf93bead7fe,Solving the Offline and Online Min-Max Problem of Non-smooth Submodular-Concave Functions: A Zeroth-Order Approach,3.120337686063202,3.75,0.20881281739022417,0.2083574289665283,-0.0004553884236958572,good
634e7b73-ecd5-4ac0-9aac-7ac23a632b83,LUCID: Attention with Preconditioned Representations,3.2843455214957844,4.5,0.20881281739022417,0.20854849856845545,-0.000264318821768722,good
498d072b-5b4f-4e63-aaf0-7193f9cf75b9,De-Linearizing Agent Traces: Bayesian Inference of Latent Partial Orders for Efficient Execution,3.283122383655917,4.5,0.20881281739022417,0.20856421176591117,-0.00024860562431300304,good
af3559cd-0af8-4844-870b-a2536bcbb3f2,PRISM: A 3D Probabilistic Neural Representation for Interpretable Shape Modeling,3.289318184263062,4.25,0.20881281739022417,0.2086175256341827,-0.00019529175604146576,good
79791abb-515e-43c9-b349-e34d7da163c9,FHAIM: Fully Homomorphic AIM For Private Synthetic Data Generation,3.280721797758826,4.25,0.20881281739022417,0.20864245424974182,-0.00017036314048235468,good
db3879d4-3184-4565-8ec8-7e30fb6312e6,Self-Supervised Flow Matching for Scalable Multi-Modal Synthesis,3.187272426461576,4.25,0.20881281739022417,0.20894053704650628,0.00012771965628211035,bad
704a2172-380a-4f0d-910a-d655265f2371,Who can we trust? LLM-as-a-jury for Comparative Assessment,3.216491457978341,4.0,0.20881281739022417,0.20900489488578838,0.0001920774955642135,bad
049ca688-37c5-43d1-8182-b1cd3b0fb1e4,Beyond Global Alignment: Fine-Grained Motion-Language Retrieval via Pyramidal Shapley-Taylor Learning,3.209236895730421,4.4,0.20881281739022417,0.20917258139621833,0.00035976400599416203,bad
65af1f63-d309-4f0f-bb6b-762357f98896,Is Training Necessary for Anomaly Detection?,4.46945222300611,4.25,0.20881281739022417,0.20924561961737148,0.00043280222714731087,bad
0544adfc-e03f-475c-b228-5865e509305d,Prompt Injection as Role Confusion,4.476048180236236,4.25,0.20881281739022417,0.20927282521080645,0.00046000782058228107,bad
3105df16-98c9-46f1-9f54-b48ba2014a8a,DARC: Disagreement-Aware Alignment via Risk-Constrained Decoding,3.2719975808609227,4.0,0.20881281739022417,0.20938077369499822,0.0005679563047740477,bad
4be0b603-b48e-48e4-9874-941bbbc5937e,Video-OPD: Efficient Post-Training of Multimodal Large Language Models for Temporal Video Grounding via On-Policy Distillation,3.1989231141305674,4.5,0.20881281739022417,0.20966625423465382,0.0008534368444296503,bad
028bca5a-016b-4388-89a8-cb3e234a2159,3D Molecule Generation from Rigid Motifs via SE(3) Flows,2.9804780781572275,4.25,0.20881281739022417,0.20977753361256332,0.0009647162223391514,bad
aae8383e-3093-4cc3-87d0-3dab1d2f8e4c,Reinforcing Real-world Service Agents: Balancing Utility and Cost in Task-oriented Dialogue,2.9705090555772116,4.25,0.20881281739022417,0.209824103337222,0.001011285946997842,bad
0ce14447-2762-4440-9dcc-e65edac3e7e5,Sign Lock-In: Randomly Initialized Weight Signs Persist and Bottleneck Sub-Bit Model Compression,3.339135208837693,4.0,0.20881281739022417,0.20985901577843413,0.0010461983882099624,bad
fd2c1d3b-a464-4c0e-a71a-59ffff68ce4c,Toward Effective Multimodal Graph Foundation Model: A Divide-and-Conquer Based Approach,2.9342071096580424,4.25,0.20881281739022417,0.20999855962740538,0.0011857422371812087,bad
e593c28f-2dab-4ac5-a866-5cb9fb95433d,CLAA: Cross-Layer Attention Aggregation for Accelerating LLM Prefill,3.0336186640162306,4.333333333333333,0.20881281739022417,0.21025617981178787,0.0014433624215637042,bad
f4e7471a-af54-48fd-872f-1befe808ead5,VLANeXt: Recipes for Building Strong VLA Models,3.4124378956807533,4.0,0.20881281739022417,0.21041090261173756,0.00159808522151339,bad
5c3d6bff-e8ce-4d9f-840b-719084582491,Certificate-Guided Pruning for Stochastic Lipschitz Optimization,3.4429281106918825,4.0,0.20881281739022417,0.2106496669243283,0.0018368495341041235,bad
1cb66b80-bb61-4586-aa25-eb8c2004a59d,Persona2Web: Benchmarking Personalized Web Agents for Contextual Reasoning with User History,3.1907830257676206,3.5,0.20881281739022417,0.21094975108916286,0.0021369336989386922,bad
a155cec9-f2a1-4372-a814-fd1aca4b38a3,Towards Efficient Large Language Reasoning Models via Extreme-Ratio Chain-of-Thought Compression,3.5078447413061573,4.0,0.20881281739022417,0.21117618544622085,0.002363368055996684,bad
db0fe68f-f076-4f7c-906b-431cd4f0ab34,HyperMLP: An Integrated Perspective for Sequence Modeling,3.5182995408516993,4.0,0.20881281739022417,0.211263304956683,0.0024504875664588255,bad
60121fd8-f7c5-4e3c-babb-84149f0622e2,SPA: A Simple but Tough-to-Beat Baseline for Knowledge Injection,3.324707979495409,3.8,0.20881281739022417,0.2112919372989451,0.0024791199087209337,bad
1feeb628-77a6-4d4a-863f-1addbbd1abd6,VLAW: Iterative Co-Improvement of Vision-Language-Action Policy and World Model,3.2109338282738467,3.5,0.20881281739022417,0.21148688269489802,0.002674065304673845,bad
c809b37d-9027-4431-9ea8-0d99f8b68596,GIFT: Bootstrapping Image-to-CAD Program Synthesis via Geometric Feedback,3.3189325668783316,3.75,0.20881281739022417,0.2116557205300561,0.0028429031398319315,bad
3616779a-8ed8-4d00-9a1c-71616a5ecbd2,When Actions Go Off-Task: Detecting and Correcting Misaligned Actions in Computer-Use Agents,3.1712284097967975,4.75,0.20881281739022417,0.2118592001505034,0.0030463827602792426,bad
00efc394-00f1-48e0-b064-482bf136462f,Rethinking Personalization in Large Language Models at the Token Level,3.0177157681283804,4.5,0.20881281739022417,0.21217653110730755,0.003363713717083383,bad
123f3fe2-c86c-4fc1-b499-0e548cafbcf1,KnapSpec: Self-Speculative Decoding via Adaptive Layer Selection as a Knapsack Problem,3.6254486994943345,4.0,0.20881281739022417,0.21219371702358658,0.003380899633362411,bad
7920483a-697c-4733-bafd-f3810bf9df0a,Compression as Adaptation: Implicit Visual Representation with Diffusion Foundation Models,2.5441846695495123,4.25,0.20881281739022417,0.21236480714385525,0.0035519897536310796,bad
86271aa6-6d20-4d5f-9d7a-0280c536c3b5,Robust and Consistent Ski Rental with Distributional Advice,3.644724544703663,4.0,0.20881281739022417,0.21236841509480348,0.0035555977045793052,bad
3073f4b4-a621-4972-9644-9f72adec76f5,Can Microcanonical Langevin Dynamics Leverage Mini-Batch Gradient Noise?,3.232523788469898,5.0,0.20881281739022417,0.21244553992165377,0.0036327225314295997,bad
654a43e3-57ac-44fd-ba2f-8337ebe3b3f6,Multimodal Fact-Level Attribution for Verifiable Reasoning,3.257025346490648,3.5,0.20881281739022417,0.2127243018758187,0.00391148448559453,bad
178e98bc-89aa-4dec-b43a-3ff3828fc1d7,Task-Aware Exploration via a Predictive Bisimulation Metric,3.0914894846427488,4.666666666666667,0.20881281739022417,0.21279096128444852,0.003978143894224351,bad
e8701bda-1685-4d6e-ac70-0c57ba392764,Do Diffusion Models Dream of Electric Planes? Discrete and Continuous Simulation-Based Inference for Aircraft Design,2.969967818426995,4.5,0.20881281739022417,0.21287017454656715,0.004057357156342978,bad
c1935a69-e332-4899-b817-9c7462a4da4d,Consensus is Not Verification: Why Crowd Wisdom Strategies Fail for LLM Truthfulness,3.2115797717589065,3.3333333333333335,0.20881281739022417,0.21307453922334685,0.004261721833122678,bad
0b8a8dc8-c4d8-467f-9137-ef4d0b30eeba,Efficient Generative Modeling beyond Memoryless Diffusion via Adjoint Schrödinger Bridge Matching,2.9525289619383597,4.5,0.20881281739022417,0.21312692175709813,0.004314104366873961,bad
b68f7699-4a34-4360-a7bc-832e6ec09f3f,ConPress: Learning Efficient Reasoning from Multi-Question Contextual Pressure,3.7315415969071424,4.0,0.20881281739022417,0.21318328492064673,0.004370467530422556,bad
1b797ddb-4a6a-4447-bfb6-5f0cd7c217a5,DDP-WM: Disentangled Dynamics Prediction for Efficient World Models,3.356761538665882,3.6666666666666665,0.20881281739022417,0.21326140948389422,0.004448592093670045,bad
f3e13a7f-8665-42f4-8d7f-d48d2f6ec8ef,Learning Permutation Distributions via Reflected Diffusion on Ranks,3.740318769420313,4.0,0.20881281739022417,0.21326824239356512,0.0044554250033409515,bad
91e5750c-3365-4509-a8df-ca939aef30a5,What Does Vision Tool-Use Reinforcement Learning Really Learn? Disentangling Tool-Induced and Intrinsic Effects for Crop-and-Zoom,2.36191434212857,4.25,0.20881281739022417,0.21379005236560017,0.004977234975375999,bad
cb932990-d35d-403b-9d95-aa76ff3fa888,SurrogateSHAP: Training-Free Contributor Attribution for Text-to-Image (T2I) Models,2.901714690085965,4.5,0.20881281739022417,0.21388554552134664,0.0050727281311224726,bad
6c2db296-a513-4e63-8514-4829e7043240,Optimizing Few-Step Generation with Adaptive Matching Distillation,2.868333119736479,4.5,0.20881281739022417,0.21439249143207023,0.005579674041846061,bad
8a0d16b0-17dd-469b-90b6-cb4110de705b,Beyond Explicit Edges: Robust Reasoning over Noisy and Sparse Knowledge Graphs,3.329755631021874,3.5,0.20881281739022417,0.21470231060959524,0.0058894932193710725,bad
fddf30e3-e5ae-4a68-b862-daa6e531883a,Approximate Nearest Neighbor Search for Modern AI: A Projection-Augmented Graph Approach,3.90643840012316,4.0,0.20881281739022417,0.21496704020862653,0.006154222818402361,bad
bad2157b-e984-4a4f-88e3-95a1596264c4,Does Your Reasoning Model Implicitly Know When to Stop Thinking?,2.4997966643729748,4.333333333333333,0.20881281739022417,0.21519036208701325,0.006377544696789084,bad
44a42a80-b65b-4e4e-b924-28cfe2e6a70f,TRAP: Hijacking VLA CoT-Reasoning via Adversarial Patches,3.4544040084421934,3.6666666666666665,0.20881281739022417,0.2153181648504458,0.006505347460221633,bad
8e32c11f-a037-4ae0-933a-146232c111a2,Semi-knockoffs: a model-agnostic conditional independence testing method with finite-sample guarantees,2.8037919425821687,4.5,0.20881281739022417,0.21539218228852314,0.006579364898298967,bad
03b23a21-610d-4d58-a50c-e34120c70726,Frequentist Consistency of Prior-Data Fitted Networks for Causal Inference,2.797906077606075,4.5,0.20881281739022417,0.21548464313277776,0.006671825742553594,bad
daffb195-27bd-4b96-9236-b01d6fc210d2,GameVerse: Can Vision-Language Models Learn from Video-based Reflection?,2.739980776585471,4.5,0.20881281739022417,0.21640625890264537,0.007593441512421195,bad
405fa432-7c54-4898-8fc8-8c301c7de5d9,Heterogeneity-Aware Knowledge Sharing for Graph Federated Learning,2.91545111122004,4.666666666666667,0.20881281739022417,0.2165209293771328,0.007708111986908628,bad
07274583-10fc-44b1-85b6-6dac53622306,Trifuse: Enhancing Attention-Based GUI Grounding via Multimodal Fusion,2.640780078224641,4.5,0.20881281739022417,0.2180345555631903,0.00922173817296612,bad
dca18de5-4389-4e0f-81b7-f82aab57e35d,MetaOthello: A Controlled Study of Multiple World Models in Transformers,4.216962057658016,4.0,0.20881281739022417,0.21862470948131515,0.009811892091090985,bad
68bbe721-c92f-4095-ab59-10831ad5fc2b,AgentScore: Autoformulation of Deployable Clinical Scoring Systems,2.8352936003231597,4.75,0.20881281739022417,0.22012029606120612,0.011307478670981946,bad
55682ec0-bf7c-4867-a7ea-45f80255f45e,Towards a Science of AI Agent Reliability,3.677090371353873,3.6666666666666665,0.20881281739022417,0.22023197765127278,0.011419160261048611,bad
0b22fbe8-5ab4-4944-8081-40e9cbf49de8,REAL: Resolving Knowledge Conflicts in Knowledge-Intensive Visual Question Answering via Reasoning-Pivot Alignment,3.5860365568216253,3.5,0.20881281739022417,0.22193282471940884,0.013120007329184669,bad
0a1a92cf-51e9-4607-9d0f-c29cd4e9e2c9,Structurally Aligned Subtask-Level Memory for Software Engineering Agents,3.9877867273813776,3.75,0.20881281739022417,0.22454900646010847,0.015736189069884304,bad
39b371e3-6168-4f57-8c25-239db2608c68,Multi-Agent Teams Hold Experts Back,4.00813226536563,3.75,0.20881281739022417,0.2249884435138339,0.016175626123609732,bad
0316ddbf-c5a0-4cbe-8a86-9d6f31c58041,Self-Attribution Bias: When AI Monitors Go Easy on Themselves,4.040635856178655,3.75,0.20881281739022417,0.2256967611494473,0.01688394375922314,bad
edba3ae8-a553-4f6b-835e-8d01c27b37dd,Alleviating Sparse Rewards by Modeling Step-Wise and Long-Term Sampling Effects in Flow-Based GRPO,2.4815528003488776,4.666666666666667,0.20881281739022417,0.2265720641647588,0.017759246774534637,bad
14bbc2fd-4ed2-471f-9025-bc75cf38f97d,ImplicitRM: Unbiased Reward Modeling from Implicit Preference Data for LLM alignment,1.1518383018160099,4.25,0.20881281739022417,0.22935638819656062,0.020543570806336453,bad
